Year,College,MajorName,Total,Male,Female,Unknown
1989,Engineering,Nuclear Engineering,178,158,20,2
1989,ACES,Nutritional Sciences,38,10,28,2
1989,ACES,ORN HORT,54,27,27,1
1989,Applied Health Sciences,OUTDR REC,23,15,8,1
1989,Fine and Applied Arts,PERFORM ST,12,5,7,0
1989,Applied Health Sciences,PERSN AREA,2,1,1,1
1989,ACES,PLANT PATH,28,20,8,1
1989,Aviation,PP/AS,97,84,13,0
1989,LAS,PRE-JOURN,539,183,356,3
1989,LAS,PRE-MED,169,90,79,0
1989,Applied Health Sciences,PROG MANAG,136,54,82,0
1989,LAS,PUB ADMIN,3,2,1,0
1989,LAS,Philosophy,37,27,10,1
1989,ACES,Physics,363,319,44,4
1989,LAS,Plant Biology,32,7,25,0
1989,LAS,Political Science,61,41,20,2
1989,LAS,Portuguese,2,0,2,0
1989,Aviation,Professional Pilot,71,57,14,0
1989,LAS,Psychology,200,112,88,6
1989,ACES,REST MGMT,108,60,48,1
1989,Fine and Applied Arts,Regional Planning,20,16,4,1
1989,Applied Health Sciences,Rehabilitation,11,4,7,2
1989,Applied Health Sciences,SOC SCI SP,13,10,3,0
1989,ACES,SOIL SCI,5,5,0,1
1989,ACES,Secondary Education,33,18,15,0
1989,LAS,Slavic Languages & Literature,28,15,13,2
1989,Social Work,Social Work,233,40,193,8
1989,LAS,Sociology,39,15,24,0
1989,ACES,Spanish,69,32,37,1
1989,Education,Special Education,74,8,66,8
1989,ACES,Speech & Hearing Science,105,6,99,0
1989,LAS,Speech Communication,49,18,31,0
1989,ACES,Statistics,56,30,26,0
1989,LAS,TCH BIOL,19,7,12,0
1989,LAS,TCH ENGL,111,19,92,0
1989,Education,TCH GEN SCIENCE,9,4,5,0
1989,Education,TCH LIFE SCI,13,6,7,0
1989,LAS,TCH PHY SC,1,1,0,0
1989,Education,TCH PHYS SCI,2,1,1,0
1989,LAS,TCH RUSS,3,1,2,0
1989,LAS,TCH SOC ST,67,38,29,0
1989,LAS,TCH SPEECH,8,1,7,0
1989,LAS,TEACH CS,4,1,3,0
1989,Education,TECH ED SP,36,30,6,2
1989,ACES,TEXT-APPRL,31,0,31,1
1989,Applied Health Sciences,THER REC,41,7,34,1
1989,ACES,Teaching of Biological Science,4,1,3,0
1989,ACES,Teaching of Chemistry,10,3,7,0
1989,ACES,Teaching of English Sec Lang,72,13,59,0
1989,ACES,Teaching of French,17,1,16,0
1989,ACES,Teaching of German,8,0,8,1
1989,ACES,Teaching of Latin,2,1,1,0
1989,ACES,Teaching of Mathematics,40,15,25,0
1989,ACES,Teaching of Physics,5,4,1,0
1989,Business,Teaching of Spanish,30,3,27,0
1989,Fine and Applied Arts,Theatre,142,68,74,2
1989,Engineering,Theoretical & Applied Mechans,63,58,5,0
1989,Education,UG NON-DEG,1,0,1,0
1989,Business,UNASSIGNED,623,345,278,3
1989,LAS,UNCLASS,248,109,139,53
1989,LAS,UNCM FR&SO,288,134,154,0
1989,Fine and Applied Arts,Urban Planning,143,82,61,3
1989,VetMed,VMS - Veterinary Biosciences,34,19,15,2
1989,VetMed,VMS - Veterinary Pathobiology,26,18,8,0
1989,VetMed,VMS-Veterinary Clinical Medcne,25,16,9,0
1989,ACES,VOC H E ED,2,0,2,0
1989,VetMed,Veterinary Medicine,320,130,190,0
1990,Business,Accountancy,1180,613,567,10
1990,Media,Advertising,254,74,180,0
1990,Engineering,Aero & Astro Engineering,479,430,49,4
1990,ACES,Agr & Environmental Cmc & Educ,7,4,3,0
1990,ACES,Agricultural & Applied Econ,438,352,86,4
1990,ACES,Agricultural Communications,74,23,51,1
1990,ACES,Agricultural Education,10,5,5,0
1990,Engineering,Agricultural Engineering,143,126,17,3
1990,ACES,Agricultural Sciences,37,21,16,0
1990,ACES,Agronomy,123,99,24,3
1990,Aviation,Air Systems,16,13,3,1
1990,ACES,Animal Sciences,406,201,205,3
1990,LAS,Anthropology,78,36,42,1
1990,LAS,Applied Mathematics,40,19,21,1
1990,Fine and Applied Arts,Architectural Studies,585,403,182,4
1990,Fine and Applied Arts,Architecture,199,137,62,1
1990,Fine and Applied Arts,Art Education,68,24,44,1
1990,Fine and Applied Arts,Art History,81,13,68,2
1990,Fine and Applied Arts,Art and Design,332,161,171,3
1990,LAS,Asian Studies,30,14,16,0
1990,LAS,Astronomy,16,13,3,0
1990,LAS,Atmospheric Sciences,23,18,5,0
1990,LAS,BIOCH,161,101,60,0
1990,Education,BUS EDUC,16,7,9,0
1990,LAS,Biochemistry,99,56,43,3
1990,LAS,Biology,243,142,101,2
1990,LAS,Biophysics & Computnl Biology,45,30,15,0
1990,Media,Broadcast Journalism,56,21,35,0
1990,Business,Business Administration,1164,728,436,28
1990,Engineering,CER ENGR,212,179,33,4
1990,Engineering,CERAMICS,4,3,1,0
1990,Business,COM TEACH,1,0,1,0
1990,ACES,CONSM ECON,57,21,36,2
1990,ACES,CORE CURR,59,38,21,0
1990,Applied Health Sciences,CUR INST 2,2,1,1,1
1990,Applied Health Sciences,CUR INST#1,8,7,1,0
1990,Applied Health Sciences,CUR INST#3,8,5,3,0
1990,LAS,Chemical Engineering,395,270,125,2
1990,LAS,Chemical Physics,9,7,2,0
1990,LAS,Chemistry,487,342,145,5
1990,Engineering,Civil Engineering,749,647,102,7
1990,LAS,Classical Philology,8,6,2,0
1990,LAS,Classics,15,7,8,1
1990,Media,Communication,40,25,15,6
1990,Applied Life Sciences,Community Health,112,37,75,2
1990,LAS,Comparative Literature,33,15,18,0
1990,Engineering,Computer Engineering,301,271,30,1
1990,Engineering,Computer Science,785,668,117,13
1990,Fine and Applied Arts,Crafts,23,7,16,0
1990,ACES,DAIRY SCI,3,2,1,0
1990,ACES,DIETETICS,52,3,49,0
1990,Fine and Applied Arts,Dance,42,8,34,1
1990,Education,ED POL ST,42,16,26,3
1990,Education,ED SEC&CON,141,49,92,11
1990,Education,EDUC ELEMENTARY,182,22,160,22
1990,Education,EDUC GEN,198,57,141,0
1990,Engineering,ENGR MECH,91,80,11,1
1990,Engineering,ENGR PHYS,112,97,15,2
1990,Engineering,ENV ENGR,57,45,12,3
1990,Engineering,ENV SCI,11,8,3,0
1990,ACES,EXT EDUC,10,7,3,1
1990,Education,Early Childhood Education,62,1,61,0
1990,Business,Economics,268,212,56,3
1990,Education,Ed Organization and Leadership,106,40,66,14
1990,Education,Educ Voc Tech,60,27,33,9
1990,Education,Educational Psychology,137,42,95,3
1990,Engineering,Electrical Engineering,1576,1404,172,7
1990,Education,Elementary Education,390,11,379,0
1990,LAS,English,127,53,74,0
1990,LAS,Entomology,27,14,13,1
1990,ACES,FAM&CON EC,18,3,15,0
1990,Business,Finance,780,530,250,4
1990,ACES,Food Science & Human Nutrition,193,69,124,3
1990,ACES,Forestry,70,51,19,1
1990,LAS,French,55,19,36,2
1990,ACES,GEN AGR,20,17,3,1
1990,LAS,GEN CURR,2184,1089,1095,13
1990,Engineering,GEN ENGR,637,506,131,4
1990,ACES,GEN H ECON,12,0,12,0
1990,LAS,Geography,39,21,18,2
1990,LAS,Geology,48,37,11,0
1990,LAS,German,37,21,16,1
1990,Fine and Applied Arts,Graphic Design,124,53,71,0
1990,ACES,H DVL-FAM,107,8,99,1
1990,Applied Health Sciences,HLTH EDUC,20,1,19,0
1990,Applied Health Sciences,HLTH PL AD,54,14,40,0
1990,ACES,HR&FS A&ID,10,2,8,0
1990,ACES,HR&FS GEN,3,1,2,0
1990,ACES,HU DEV&FAM,16,3,13,1
1990,LAS,History,117,84,33,3
1990,ACES,Horticulture,54,32,22,2
1990,ACES,INT DSGN,62,3,59,0
1990,ACES,Industrial Agriculture,13,9,4,0
1990,Fine and Applied Arts,Industrial Design,80,57,23,2
1990,Engineering,Industrial Engineering,215,148,67,0
1990,LAS,Italian,4,0,4,0
1990,Media,Journalism,34,12,22,3
1990,Applied Health Sciences,Kinesiology,257,150,107,3
1990,Labor and Industrial Relations,LAB&IN REL,108,44,64,1
1990,LAS,LAS TCH MATH,13,3,10,0
1990,Fine and Applied Arts,Landscape Architecture,140,89,51,5
1990,Law,Law,622,401,221,24
1990,Applied Health Sciences,Leisure Studies,45,20,25,7
1990,iSchool,Library & Information Science,202,65,137,15
1990,LAS,Linguistics,94,42,52,0
1990,Business,MANAGEMENT,15,12,3,0
1990,Business,MARKETING,145,61,84,0
1990,Engineering,METAL ENGR,163,139,24,1
1990,ACES,MKT TEXT&A,114,8,106,0
1990,Applied Health Sciences,MSPH IN C HLTH,4,0,4,0
1990,Fine and Applied Arts,MUS-VOICE,42,9,33,1
1990,Fine and Applied Arts,MUSIC(AMS),60,35,25,2
1990,Fine and Applied Arts,MUSIC-COMP,11,8,3,1
1990,Fine and Applied Arts,MUSIC-INST,83,35,48,2
1990,Fine and Applied Arts,MUSIC-OPEN,4,2,2,0
1990,LAS,Mathematics,204,161,43,4
1990,ACES,Mechanical Agriculture,45,45,0,0
1990,Engineering,Mechanical Engineering,933,853,80,3
1990,Media,Media Studies,34,13,21,0
1990,LAS,Microbiology,69,39,30,1
1990,LAS,Molecular & Integrative Physi,60,34,26,2
1990,Fine and Applied Arts,Music,144,72,72,6
1990,Fine and Applied Arts,Music Education,231,92,139,0
1990,Fine and Applied Arts,Music History,1,1,0,0
1990,Media,News-Editorial,123,57,66,0
1990,Aviation,Nondegree,18,17,1,3
1990,Engineering,Nuclear Engineering,165,143,22,0
1990,ACES,Nutritional Sciences,38,14,24,1
1990,ACES,ORN HORT,66,32,34,2
1990,Applied Health Sciences,OUTDR REC,8,6,2,0
1990,Fine and Applied Arts,PERFORM ST,9,6,3,0
1990,Applied Health Sciences,PERSN AREA,1,1,0,1
1990,ACES,PLANT PATH,28,19,9,1
1990,Aviation,PP/AS,108,98,10,0
1990,LAS,PRE-JOURN,545,194,351,2
1990,LAS,PRE-MED,164,90,74,3
1990,Applied Health Sciences,PROG MANAG,128,62,66,4
1990,LAS,PUB ADMIN,1,1,0,0
1990,LAS,Philosophy,38,28,10,0
1990,ACES,Physics,379,338,41,1
1990,LAS,Plant Biology,29,7,22,0
1990,LAS,Political Science,59,41,18,1
1990,LAS,Portuguese,4,0,4,1
1990,Aviation,Professional Pilot,74,59,15,0
1990,LAS,Psychology,195,105,90,3
1990,ACES,REST MGMT,116,63,53,1
1990,Fine and Applied Arts,Regional Planning,16,12,4,0
1990,Applied Health Sciences,Rehabilitation,11,3,8,1
1990,Applied Health Sciences,SOC SCI SP,16,14,2,0
1990,ACES,SOIL SCI,7,6,1,3
1990,ACES,Secondary Education,32,12,20,0
1990,LAS,Slavic Languages & Literature,24,11,13,0
1990,Social Work,Social Work,292,48,244,37
1990,LAS,Sociology,45,16,29,1
1990,ACES,Spanish,67,27,40,1
1990,Education,Special Education,77,15,62,10
1990,ACES,Speech & Hearing Science,112,8,104,5
1990,LAS,Speech Communication,53,21,32,0
1990,ACES,Statistics,52,26,26,0
1990,LAS,TCH BIOL,18,6,12,0
1990,LAS,TCH ENGL,128,32,96,0
1990,Education,TCH GEN SCIENCE,11,7,4,0
1990,Applied Health Sciences,TCH KINES,1,1,0,0
1990,Education,TCH LIFE SCI,10,5,5,0
1990,Education,TCH PHYS SCI,5,5,0,0
1990,LAS,TCH RUSS,5,3,2,0
1990,LAS,TCH SOC ST,79,39,40,0
1990,LAS,TCH SPEECH,6,0,6,0
1990,LAS,TEACH CS,6,3,3,0
1990,Education,TECH ED SP,22,17,5,0
1990,ACES,TEXT-APPRL,31,0,31,2
1990,Applied Health Sciences,THER REC,29,8,21,0
1990,ACES,Teaching of Biological Science,3,1,2,0
1990,ACES,Teaching of Chemistry,12,4,8,0
1990,ACES,Teaching of Earth Science,1,0,1,0
1990,ACES,Teaching of English Sec Lang,76,12,64,1
1990,ACES,Teaching of French,16,2,14,0
1990,ACES,Teaching of German,9,2,7,0
1990,ACES,Teaching of Latin,2,1,1,0
1990,ACES,Teaching of Mathematics,35,10,25,0
1990,ACES,Teaching of Physics,3,3,0,0
1990,Business,Teaching of Spanish,28,3,25,0
1990,Fine and Applied Arts,Theatre,132,70,62,4
1990,Engineering,Theoretical & Applied Mechans,57,54,3,0
1990,Education,UG NON-DEG,6,2,4,0
1990,Business,UNASSIGNED,576,322,254,1
1990,LAS,UNCLASS,273,125,148,78
1990,LAS,UNCM FR&SO,298,139,159,1
1990,Fine and Applied Arts,Urban Planning,156,104,52,4
1990,VetMed,VMS - Veterinary Biosciences,36,21,15,3
1990,VetMed,VMS - Veterinary Pathobiology,27,17,10,1
1990,VetMed,VMS-Veterinary Clinical Medcne,26,13,13,0
1990,ACES,VOC H E ED,4,0,4,0
1990,VetMed,Veterinary Medicine,308,123,185,2
1991,Business,Accountancy,1253,626,627,8
1991,Media,Advertising,270,76,194,0
1991,Engineering,Aero & Astro Engineering,442,397,45,3
1991,LAS,African American Studies,3,3,0,1
1991,ACES,Agr & Environmental Cmc & Educ,7,1,6,0
1991,ACES,Agricultural & Applied Econ,443,353,90,1
1991,ACES,Agricultural Communications,79,25,54,0
1991,ACES,Agricultural Education,14,6,8,0
1991,Engineering,Agricultural Engineering,163,141,22,1
1991,ACES,Agricultural Sciences,43,25,18,0
1991,ACES,Agronomy,133,101,32,2
1991,Aviation,Air Systems,17,17,0,1
1991,ACES,Animal Sciences,410,191,219,5
1991,LAS,Anthropology,87,37,50,2
1991,LAS,Applied Mathematics,24,10,14,0
1991,Fine and Applied Arts,Architectural Studies,564,380,184,5
1991,Fine and Applied Arts,Architecture,241,171,70,1
1991,Fine and Applied Arts,Art Education,87,24,63,2
1991,Fine and Applied Arts,Art History,100,19,81,1
1991,Fine and Applied Arts,Art and Design,363,164,199,8
1991,LAS,Asian Studies,19,4,15,0
1991,LAS,Astronomy,18,14,4,0
1991,LAS,Atmospheric Sciences,26,22,4,0
1991,LAS,BIOCH,148,86,62,1
1991,Education,BUS EDUC,12,5,7,0
1991,LAS,Biochemistry,102,63,39,2
1991,LAS,Biology,262,158,104,7
1991,LAS,Biophysics & Computnl Biology,47,29,18,1
1991,Media,Broadcast Journalism,49,18,31,0
1991,Business,Business Administration,1175,747,428,30
1991,Engineering,CER ENGR,186,156,30,1
1991,Engineering,CERAMICS,9,5,4,1
1991,Business,COM TEACH,1,1,0,0
1991,ACES,CONSM ECON,76,31,45,0
1991,ACES,CORE CURR,64,45,19,0
1991,Applied Health Sciences,CUR INST 2,1,0,1,0
1991,Applied Health Sciences,CUR INST#1,5,5,0,0
1991,Applied Health Sciences,CUR INST#3,8,6,2,0
1991,LAS,Chemical Engineering,414,281,133,2
1991,LAS,Chemical Physics,9,8,1,0
1991,LAS,Chemistry,453,336,117,3
1991,Engineering,Civil Engineering,819,684,135,4
1991,LAS,Classical Philology,5,3,2,0
1991,LAS,Classics,17,10,7,0
1991,Media,Communication,36,22,14,3
1991,Applied Life Sciences,Community Health,120,40,80,7
1991,LAS,Comparative Literature,35,14,21,0
1991,Engineering,Computer Engineering,302,278,24,1
1991,Engineering,Computer Science,788,678,110,9
1991,Fine and Applied Arts,Crafts,16,5,11,0
1991,ACES,DIETETICS,42,3,39,0
1991,Fine and Applied Arts,Dance,37,4,33,2
1991,Education,ED POL ST,49,17,32,2
1991,Education,ED SEC&CON,160,55,105,7
1991,Education,EDUC ELEMENTARY,181,22,159,13
1991,Education,EDUC GEN,229,66,163,1
1991,Engineering,ENGR MECH,76,67,9,1
1991,Engineering,ENGR PHYS,111,94,17,2
1991,Engineering,ENV ENGR,65,53,12,1
1991,Engineering,ENV SCI,13,9,4,0
1991,ACES,EXT EDUC,11,6,5,1
1991,Education,Early Childhood Education,72,0,72,0
1991,Business,Economics,263,202,61,4
1991,Education,Ed Organization and Leadership,105,35,70,10
1991,Education,Educ Voc Tech,69,33,36,8
1991,Education,Education,1,1,0,1
1991,Education,Educational Psychology,128,34,94,2
1991,Engineering,Electrical Engineering,1516,1353,163,5
1991,Education,Elementary Education,395,19,376,1
1991,LAS,English,142,63,79,3
1991,LAS,Entomology,24,12,12,0
1991,ACES,FAM&CON EC,16,3,13,0
1991,Business,Finance,681,490,191,4
1991,ACES,Food Science & Human Nutrition,204,67,137,1
1991,ACES,Forestry,103,68,35,1
1991,LAS,French,65,19,46,2
1991,ACES,GEN AGR,23,18,5,1
1991,LAS,GEN CURR,2171,1041,1130,17
1991,Engineering,GEN ENGR,644,501,143,0
1991,ACES,GEN H ECON,12,0,12,0
1991,LAS,Geography,49,29,20,5
1991,LAS,Geology,50,37,13,1
1991,LAS,German,34,16,18,2
1991,Fine and Applied Arts,Graphic Design,120,57,63,1
1991,ACES,H DVL-FAM,123,10,113,1
1991,Applied Health Sciences,HLTH EDUC,18,1,17,0
1991,Applied Health Sciences,HLTH PL AD,65,21,44,1
1991,ACES,HR&FS A&ID,12,3,9,1
1991,ACES,HR&FS GEN,3,0,3,0
1991,ACES,HU DEV&FAM,24,1,23,1
1991,LAS,History,150,105,45,4
1991,ACES,Horticulture,58,36,22,1
1991,ACES,INT DSGN,22,1,21,0
1991,ACES,Industrial Agriculture,4,3,1,0
1991,Fine and Applied Arts,Industrial Design,76,51,25,2
1991,Engineering,Industrial Engineering,169,116,53,0
1991,LAS,Italian,5,0,5,0
1991,Media,Journalism,30,9,21,1
1991,Applied Health Sciences,Kinesiology,268,143,125,10
1991,Labor and Industrial Relations,LAB&IN REL,122,48,74,2
1991,LAS,LAS TCH MATH,17,5,12,0
1991,Fine and Applied Arts,Landscape Architecture,149,97,52,2
1991,Law,Law,642,421,221,9
1991,Applied Health Sciences,Leisure Studies,42,21,21,4
1991,iSchool,Library & Information Science,235,70,165,7
1991,LAS,Linguistics,99,44,55,3
1991,Business,MARKETING,178,80,98,0
1991,Engineering,METAL ENGR,170,145,25,1
1991,ACES,MKT TEXT&A,101,2,99,0
1991,Applied Health Sciences,MSPH IN C HLTH,5,2,3,0
1991,Fine and Applied Arts,MUS-VOICE,41,9,32,1
1991,Fine and Applied Arts,MUSIC(AMS),81,44,37,4
1991,Fine and Applied Arts,MUSIC-COMP,15,12,3,1
1991,Fine and Applied Arts,MUSIC-INST,87,40,47,0
1991,Fine and Applied Arts,MUSIC-OPEN,3,2,1,0
1991,LAS,Mathematics,205,158,47,1
1991,ACES,Mechanical Agriculture,63,63,0,0
1991,Engineering,Mechanical Engineering,1003,919,84,3
1991,Media,Media Studies,37,19,18,1
1991,LAS,Microbiology,69,43,26,0
1991,LAS,Molecular & Integrative Physi,61,36,25,2
1991,Fine and Applied Arts,Music,144,68,76,7
1991,Fine and Applied Arts,Music Education,234,99,135,2
1991,Media,News-Editorial,109,49,60,0
1991,Aviation,Nondegree,19,13,6,3
1991,Engineering,Nuclear Engineering,185,159,26,2
1991,ACES,Nutritional Sciences,41,17,24,0
1991,ACES,ORN HORT,78,44,34,3
1991,Applied Health Sciences,OUTDR REC,3,2,1,0
1991,Fine and Applied Arts,PERFORM ST,11,4,7,0
1991,Applied Health Sciences,PERSN AREA,1,0,1,0
1991,ACES,PLANT PATH,29,16,13,0
1991,Aviation,PP/AS,102,94,8,2
1991,LAS,PRE-JOURN,508,183,325,0
1991,LAS,PRE-MED,172,91,81,2
1991,Applied Health Sciences,PROG MANAG,157,76,81,3
1991,LAS,Philosophy,38,30,8,2
1991,ACES,Physics,382,339,43,2
1991,LAS,Plant Biology,27,11,16,0
1991,LAS,Political Science,77,48,29,4
1991,LAS,Portuguese,5,0,5,1
1991,Aviation,Professional Pilot,75,61,14,0
1991,LAS,Psychology,195,99,96,9
1991,ACES,REST MGMT,101,54,47,1
1991,Fine and Applied Arts,Regional Planning,22,15,7,0
1991,Applied Health Sciences,Rehabilitation,19,6,13,3
1991,Applied Health Sciences,SOC SCI SP,12,8,4,0
1991,ACES,SOIL SCI,5,4,1,2
1991,ACES,Secondary Education,31,13,18,0
1991,LAS,Slavic Languages & Literature,26,17,9,2
1991,Social Work,Social Work,326,57,269,21
1991,LAS,Sociology,48,21,27,1
1991,ACES,Spanish,68,23,45,1
1991,Education,Special Education,90,12,78,9
1991,ACES,Speech & Hearing Science,123,3,120,0
1991,LAS,Speech Communication,57,24,33,3
1991,ACES,Statistics,49,28,21,0
1991,LAS,TCH BIOL,29,9,20,0
1991,Engineering,TCH CS,1,0,1,0
1991,LAS,TCH ENGL,127,35,92,1
1991,Education,TCH GEN SCIENCE,8,5,3,0
1991,Applied Health Sciences,TCH KINES,1,1,0,0
1991,Education,TCH LIFE SCI,10,5,5,0
1991,Education,TCH PHYS SCI,8,6,2,0
1991,LAS,TCH RUSS,4,2,2,0
1991,LAS,TCH SOC ST,95,43,52,0
1991,LAS,TCH SPEECH,2,0,2,0
1991,LAS,TEACH CS,5,4,1,0
1991,Education,TECH ED SP,12,11,1,1
1991,ACES,TEXT-APPRL,26,0,26,0
1991,Applied Health Sciences,THER REC,32,6,26,0
1991,ACES,Teaching of Biological Science,3,1,2,0
1991,ACES,Teaching of Chemistry,15,6,9,0
1991,ACES,Teaching of English Sec Lang,83,22,61,3
1991,ACES,Teaching of French,12,2,10,0
1991,ACES,Teaching of German,6,1,5,0
1991,ACES,Teaching of Latin,1,1,0,0
1991,ACES,Teaching of Mathematics,31,14,17,0
1991,ACES,Teaching of Physics,3,2,1,0
1991,Business,Teaching of Spanish,29,3,26,0
1991,Fine and Applied Arts,Theatre,141,68,73,0
1991,Engineering,Theoretical & Applied Mechans,52,50,2,0
1991,Education,UG NON-DEG,5,2,3,2
1991,Business,UNASSIGNED,599,337,262,1
1991,LAS,UNCLASS,260,121,139,57
1991,LAS,UNCM FR&SO,259,120,139,0
1991,Fine and Applied Arts,Urban Planning,168,107,61,2
1991,VetMed,VMS - Veterinary Biosciences,41,29,12,2
1991,VetMed,VMS - Veterinary Pathobiology,25,17,8,0
1991,VetMed,VMS-Veterinary Clinical Medcne,23,11,12,1
1991,ACES,VOC H E ED,3,0,3,0
1991,VetMed,Veterinary Medicine,321,121,200,0
1992,Business,Accountancy,1283,660,623,11
1992,Media,Advertising,237,75,162,0
1992,Engineering,Aero & Astro Engineering,392,347,45,0
1992,LAS,African American Studies,3,2,1,0
1992,ACES,Agr & Environmental Cmc & Educ,5,2,3,0
1992,ACES,Agricultural & Applied Econ,405,312,93,4
1992,ACES,Agricultural Communications,85,22,63,0
1992,ACES,Agricultural Education,12,8,4,0
1992,Engineering,Agricultural Engineering,185,155,30,2
1992,ACES,Agricultural Sciences,38,21,17,0
1992,ACES,Agronomy,123,95,28,0
1992,Aviation,Air Systems,12,12,0,0
1992,ACES,Animal Sciences,433,194,239,7
1992,LAS,Anthropology,97,41,56,2
1992,LAS,Applied Mathematics,25,10,15,1
1992,Fine and Applied Arts,Architectural Studies,505,335,170,1
1992,Fine and Applied Arts,Architecture,205,144,61,2
1992,Fine and Applied Arts,Art Education,79,17,62,1
1992,Fine and Applied Arts,Art History,97,17,80,1
1992,Fine and Applied Arts,Art and Design,369,180,189,8
1992,LAS,Asian Studies,34,11,23,3
1992,LAS,Astronomy,20,14,6,0
1992,LAS,Atmospheric Sciences,36,30,6,0
1992,LAS,BIOCH,145,81,64,2
1992,Education,BUS EDUC,9,4,5,0
1992,LAS,Biochemistry,103,62,41,1
1992,LAS,Biology,278,157,121,4
1992,LAS,Biophysics & Computnl Biology,49,29,20,0
1992,Media,Broadcast Journalism,68,16,52,0
1992,Business,Business Administration,1405,861,544,30
1992,Engineering,CER ENGR,190,161,29,2
1992,Engineering,CERAMICS,13,9,4,0
1992,ACES,CONSM ECON,47,20,27,0
1992,ACES,CORE CURR,67,50,17,0
1992,Applied Health Sciences,CUR INST 2,1,1,0,0
1992,Applied Health Sciences,CUR INST#1,9,7,2,0
1992,Applied Health Sciences,CUR INST#3,4,3,1,0
1992,LAS,Chemical Engineering,444,287,157,2
1992,LAS,Chemical Physics,11,10,1,0
1992,LAS,Chemistry,461,336,125,7
1992,Engineering,Civil Engineering,934,782,152,9
1992,LAS,Classical Philology,9,5,4,0
1992,LAS,Classics,16,11,5,0
1992,Media,Communication,32,20,12,4
1992,Applied Life Sciences,Community Health,128,32,96,2
1992,LAS,Comparative Literature,34,14,20,0
1992,Engineering,Computer Engineering,326,298,28,1
1992,Engineering,Computer Science,782,682,100,10
1992,Fine and Applied Arts,Crafts,26,8,18,2
1992,ACES,DIETETICS,50,0,50,0
1992,Fine and Applied Arts,Dance,43,5,38,1
1992,Education,ED POL ST,50,19,31,2
1992,Education,ED SEC&CON,139,48,91,6
1992,Education,EDUC ELEMENTARY,146,15,131,13
1992,Education,EDUC GEN,190,51,139,2
1992,Engineering,ENGR MECH,74,65,9,1
1992,Engineering,ENGR PHYS,76,60,16,1
1992,Engineering,ENV ENGR,81,65,16,1
1992,Engineering,ENV SCI,15,8,7,1
1992,ACES,EXT EDUC,12,4,8,1
1992,Education,Early Childhood Education,67,1,66,0
1992,Business,Economics,282,201,81,3
1992,Education,Ed Organization and Leadership,95,33,62,9
1992,Education,Educ Voc Tech,69,33,36,7
1992,Education,Educational Psychology,136,35,101,6
1992,Engineering,Electrical Engineering,1524,1356,168,8
1992,Education,Elementary Education,377,27,350,4
1992,LAS,English,142,65,77,2
1992,LAS,Entomology,28,13,15,0
1992,ACES,FAM&CON EC,13,4,9,0
1992,Business,Finance,589,442,147,3
1992,ACES,Food Science & Human Nutrition,228,78,150,3
1992,ACES,Forestry,130,83,47,2
1992,LAS,French,59,22,37,1
1992,ACES,GEN AGR,15,9,6,1
1992,LAS,GEN CURR,2093,972,1121,13
1992,Engineering,GEN ENGR,614,472,142,6
1992,ACES,GEN H ECON,6,0,6,0
1992,LAS,Geography,49,28,21,1
1992,LAS,Geology,59,39,20,1
1992,LAS,German,40,17,23,1
1992,Fine and Applied Arts,Graphic Design,120,54,66,1
1992,ACES,H DVL-FAM,155,15,140,0
1992,Applied Health Sciences,HLTH EDUC,17,1,16,0
1992,Applied Health Sciences,HLTH PL AD,70,24,46,1
1992,ACES,HR&FS A&ID,17,5,12,1
1992,ACES,HU DEV&FAM,23,1,22,0
1992,LAS,History,134,94,40,4
1992,ACES,Horticulture,58,39,19,4
